rating,review
1,Unfortunately I have to leave one star. This is the worst place I have eaten at. My spoon had food on it then when they brought me a new set the fork had food on it. The bathroom was so bad that I couldn't use it so I held it till I got to a different restaurant.
1,2nd chance and FAILED again! I will never again come to this place!
1,"Giving 1 star is truly being generous.

If you want real BBQ, please try Shane's Rib Shack, Stacy's Smokehouse, Famous Daves, Bobby Qs, hell try my boyfriend's BBQ.

I'm sorry to be so blunt.  I'm thinking the people that frequent this place has never had real BBQ or there aren't that many options in North Scottsdale."
1,"Went there early morning with few other families. Five minutes after being seated waitress came by and informed us that they cannot serve pancakes since the cabinet they keep pancake mix is locked by manager who is not on shift. We started looking at other options and asked her about few other items and answer was no to french toast and few other items. So it turns out 90% of things we wanted to order were locked by manager. As we decided to leave another waiter (who was saw standing outside texting) came by and told us not to go to ihop since they have long wait times. We called ihop and they did not have any wait time. At IHOP we were treated nicely and fresh pancakes, crepes, hash browns and eggs were served without much wait. I do not think I be coming back to Denny's since we had called ahead the night before informing we would be coming early morning. But instead of quality service we got ""things are locked by manager"" and do not go to IHOP as sales pitch. They need to work on customer service and be more professional. Terrible service. I did call next day to whisper complain but the manager was not interested in reaching out after bad experience. I guess they really don't care about customers. Would not be back or recommend it to anyone. Terrible service."
1,Really bad service. You have to remind the servers AT LEAST 3 times to get what you ordered. & I ordered a taro bubble tea and ended up getting purple ice water with old tapioca half an hour later. We have to wait so long for our rice to come that our meat gets cold. Terrible!!! Will not go here again.
1,"Korean Grill house is located on Yonge between Gerrard and Gould on the East side and is located on the upper level of the building (this is confusing, i have no idea what's on the bottom but I've always been taken upstairs).

I came here a few weeks ago with my coworker and was pretty pleased with the food and the price so I ordered some takeout to have back at the office. The Beef Bibm Bahb was just over $9.50 with tax and was ready when I went to pick it up. My coworker had this dish and shared with me the previous time so I knew it would be good.

A note here, it took forever for them to answer the phone, I was about to hang up. And the guy on the phone who took my order wasn't personable at all. Unfortunately, this is just a small part of the disappointment to come...

Get back to the office and open the container and it looks good, all the rice and kimchee and beef together topped with a fried egg and the hot sauce on the side. Went about mixing in the hot sauce and got down to eating. First thing I found was a short black hair. Since my hair is super long and light brown, its definitely not mine. Unfortunate because it was great up until that point. Did my best to cordon off that side of the dish and continue to eat since I was only a few bites in. That's one star gone right there.

Just when I thought the taste would still prevail, I crunch down on something so hard, I can't bite through it. Have to spit out the mouthful to get a look and it seems to be a piece of ceramic, eerily similar to that of the bowls they typically mix and server the bibm bahb in. 

Big, huge, massive disappointment. The food here that I've had has been quite good and for the price, you really can't beat it. But finding a hair in my food is bad enough to then be followed by finding a piece of ceramic in my food? That's a big huge fail and I'm only hoping I chewed everything well enough that I didn't swallow any ceramic and encounter any issues later on. My tooth still hurts from biting down on it.

Overall, good food, not worth the risk of who knows what being in your food. Fail to the N-th degree, I will NEVER come back here EVER again and I recommend the same to you. Avoid like the plague."
1,"Horrible service. We were seated within about 2 min,  but then took forever after that. We waited 20 min just for our server to come over and get our drinks order. I was trying to order our food while he was taking our drinks order and he put up his finger to stop me and told me he would be back. It took him 15 min to come get our food order, and then 50 min to get our food. The food was really good and he brought our to go boxes and check when we were finished with our food. He took the check but never returned with the change. We paid in cash and waited about 10 min for him to come back and he was no where to be found. We packed up my 2 year old and new born and were walking out the door and I saw our waiter at the bar eating. 

This was our first time going to an outback and will definitely go back for the food but to a different location."
1,"One star is more than these guys deserve.  After my original review I sent a message to Aaron Pools through their ""contact us"" form.  Below is the response I received from them (I removed last names):

Dear Becky,

We have no idea who you are or who you think you are judging our company who has been in business for over 35 years...you are not our customer.

Mr. A. is who we have been ""dealing"" with because HE is our customer and with whom you should perhaps show this letter to...he can contact us to dispute anything contained in this correspondence.

Mr. A. had an appointment for us to replace the grids in the filter at 2939 E. Bonanza Road, Gilbert, AZ.  HE is the one who cancelled the appointment so he could research the grid cost and find them at a lesser cost to him.  He did find grids and advised us he would drop the grids off early the week of May 7th but that he would call us to advise us when he in fact had dropped the grids off.  About the only thing you did agree with our office staff is that he did not drop them off until the afternoon of May 10 and when he called us that day he expected an appointment immediately.  We advised him we could not guarantee somebody out there as our schedule was full but we would try to get somebody there that day or Friday.  He was aware that we were booking at that time for the following week.  If he had dropped the grids off earlier in the week as he had advised us he would we would have been able to get this resolved before the weekend of May 12/13, 2012.  We realize Mr. A. is busy, as are we, but we cannot make him find the time to drop them off as he had expected.

Additionally, your pool is cloudy at worse, not green.  If these filters had been taken care of as set on OUR ORIGINAL TIME FRAME APPOINTMENT before Mr. A. cancelled to look for grids on his own, you would not be having this problem created by the grids not being authorized by Mr. Angelotti for us to handle.  It is understandable that home owners are trying to cut back on expenses but we cannot take the heat for that situation.  You really need to take this up with Mr. A.  If he has told you anything other than as we are stating above, I would challenge that statement!
 
billing@aaronpools.com
Aaron Pools, Inc.
480-839-9041

What they don't know is that our landlord is one of our closest friends and everything he tells me is the truth.  I AM the customer, because I was the one who originally said I wanted Aaron Pools to be our pool service.  They were hired because of me, and they will now be fired because of me.  Their customer service skills are definitely in line with their pool servicing skills.  After our pump was finally working again, the pool cleaner guy came out and I asked him about the chlorine level because I had been testing it and it was reading very high.  He dipped his little test strip in and told me everything looked fine.  After he left I took a sample over to Leslie's and had them test it.  The chlorine was at 15ppm!  Good thing I didn't let my kids go swimming.  Stay away from these guys.  How they have managed to stay in business for over 35 years will remain a mystery."
1,"VARY BAD SERVICE(the manager) AND LITERALLY ASK ME FOR 10% TIPS. like are you serious?? Went there with family tonight. The servants were alright. I went up to the lady manager and asked for some more fish cake and the raddish, she said 'okok' without even lifting her head and continue does her own stuff (talking+laughing with the servant beside her). I literally stood there, holding the 2 side dishes, for a minute straight. She pretty much ignored me in the first place. When I went up to pay my bill, it was $60. Gave $100, she return back a $20, a $10, a $5, a toonie and some loonies. I left $3 on the plate and ready to go, she immediately stopped me and pointing at the receipt saying '60, 60 dollar, 10%, 10% tips'(kept on repeating the word 10 percent) Since when tips option become a law?? I literally told her I'm not satisfied with her service and that has nothing to do with her servants but her. The food were okay but I would not go back to this place because of this lady manager."
1,"If I could give a one-star rating I would, this was the worst Korean Grill House I've been to. First of all, we had to wait for 20 minutes for service despite our constant attempt to order. Second of all, they messed up our order of drinks, and didn't refill after we asked them. Third of all, as we were eating, we were told that the restaurant was closing in 15 mins, and our grill will be turned off at 12AM and we won't be able to cook any of our food which just arrived. Furthermore, when we wanted to finish cooking our food because there's just 5 minutes left, we were pushed to pay our bill. One more thing is, there was a waiter there doesn't speak English. I would never go back to this Korean Grill House."
1,"We have not been to this Denny's in a long time due to the horrible service and understaffed. Tonight was no different, waited over a hour and still no food. We ended up cancelling our order and going elsewhere."
1,"Very disappointing experience at Outback. We use to love going to the Outback but after our experience tonight, never again! The food was awful. Even the house salad tasted like fish. We were never asked how we wanted out meat cooked so I guess the default is very WELL done. I don't know if they changed their recipes when they changed their menus but it was a way overpriced Applebee's. Yuck."
1,"This place is not the same place as it was several years ago.  The place is dirty.  The bathrooms are gross.  The faucets barely turn on.  Ok, here is the weirdest thing - a worker sat down at our table with us to fill the ketchup bottle.  You think I am kidding, but I am not.  We could not believe it."
1,"Keep trying to unsubscribe from their mailing list, though today they sent me 7 SPAM emails.  

Stop it! 

They also have a link to review their spa's on Yelp on the e-mail - though it just goes to the Yelp homepage. 

They obviously don't care much about their customers.  

It was so long ago I was there I can't remember the service."
1,"They do not let you go if you do not pay tip. Like usual korean restaurants, you have to go up to the cash register to pay. If you have left a cash tip on the table and want to pay the bill with a card, they will start asking why you didn't add tip to the machine. And let's be real, the service isn't even that great to be deserving a lot of tip"
1,"We got to your establishment at 6:30pm 11/18/15. The waitress we had really didn't wait us. Never asked how we were doing. Never asked if we needed anything. Someone else brought out our food. I had gotten the chicken parm sliders. There was like no sauce on it. The chicken was dry. Both plates were hot but food was cold. My bf asked for no tomato. You could tell that someone had put it on and took it off because the juices and seeds was on his burger. Couldn't asked for sauce she didn't come back except when she gave us our bill. She was way friendlier to the other tables around us but not to us. Idk. Couldn't tell you her name. She didn't say. We basically sat in the back corner at a round table. I was there bout a month ago and had great food and service thought I would come back because I wanted my bf to experience it but it sucked. What sucked even more he drives an hr to see and then I actually live an hr away from your restaurant. So waste of my money, time, and gas."
1,We are here right now and will never be back. We always come here and usually enjoy everything but not tonight. The bartender would not serve my moms friend who is 30 because she thinks he is messed up. He is actually really shy and always talks different. Before we came here he had one margarita at Azteca across the street. This was really  prejudice because he is not drunk and I ordered a drink and wasn't even ID'ed and I'm only 21. We will never be coming here again. The bartender is rude and there is a reason this place has shitty reviews.
1,Do NOT ever go to the Hickory Tavern on Harris!! I'm so embarrassed for their managers. After having been pushed to order multiple beers (not that I minded this part that much) my server then told me to leave my card on the table and he would just get it (without being given my check). I decided to see what would happen so I did. He brought me back my receipt without my check. I then asks for my itemized check and he acted like he didn't know what I was talking about. I explained what it was to him then he brought it. Guess what!! It was lower than what he ran my card for?! Seriously!! Don't go there! They let their servers TRY to rip you off!!!
1,"This place has fucking shit service. I walked in and aged 7 years before I was seated....I missed my son's birth and my wedding. By the time I was seated, I learned 3 new languages. The individual who was serving me knew one word, yes. The one star rating is a place holder, it's should be shut down due to NO ONE WORKING HERE. Not to mention 11 people 2 grills oh baby.


overall a good experience 10/10


update:
After cooking for a few minutes, the grill turned black. We asked for it to be changed, he said to wait 10 minutes....after 30 minutes he returned and said ""we out"" and reignited the black grill. He then filled our water with another tables left over water. I am not tipping this half ass service."
1,"the waiter was the worst waiter i have ever had anywhere
and because of him the food was cold
i also ordered a bottle of water that he never brought but as he was bringing the bill said ""oh do you want me to bring you your bottle of water now"" and it was on the bill
I will never go back espically with Marcellos Pizzeria a few doors down"
1,I ordered and paid for a pound of barbeque pork and I just returned home and the container seemed very light.  I weighed the entire container on my scale and it weighed less then 11 ounces!  Unacceptable mistake on the part of the business.
1,"The kitchen closes at apparently 10:00 pm on a Saturday night. It seems to me that the kitchen is always close apparently. When you walk in it's almost a ""help yourself atmosphere"". Save yourself some time and trouble and go to the other hickory tavern on E Arbor Drive."
1,"When the owner of the franchise has the customer service skills of an angry ape, it's no suprise fellow yelpers are down on this place. Purchased food through the drive through a while back and the order was filled incorrectly. So went back to the store, and after dealing with the manager just wanted a refund. He refused to provide a refund because he said we were rude. Ended up leaving food at the counter and walking out the store. Not worth the time, maybe Dickie's corporate will take it back."
1,"*WORST SERVICE I HAVE EVER RECEIVED*

Service:
If I could rate in the negatives I would! Trust me it was terrible! First off as soon as you walk in to Outback the hostesses don't even great you at all! I had to introduce my self and tell them I needed a table for three people. 
Then after we order our drinks my fiancé asks for some sugar for his iced tea, never got any at all. When it came down to the food I requested if they could add bacon on my burger, once it came out no bacon (also we requested a few other things and we obviously didn't get them the first time)... So I told the waiter it didn't and explained to him it wasn't here at all and that since I already took a few bite out of my food I didn't want to get the bacon anymore then. I didn't even get to finish my sentence till he stormed off and did other things. I mean really? Come on dude! My fiancé ordered the mushroom sauce steak, once it came out it was a plain steak with no sauce at all! It wasn't even the way he wanted it. The nice manager came around and apologized which was great and offered a free dessert!(didn't get dessert because I wanted to leave so fast) I did explain how rude the server was and that I didn't appreciate him to walk off while I was still talking to him. When the bill came the server charged me for the bacon which I made him correct(I know it's just a dollar but I'm not gonna pay for something I didn't get) also on the bill they didn't even give a small discount for the service at all which most places do! So this is one unhappy customer that will not be coming back to this location for sure and will not be tipping this waiter! 

Food: 
Plain in simple it sucked and was dry! My burger patty was dry I drenched it in ranch and it still barely helped! Yuck!"
1,"Arrived for lunch at 1:05 with about 30 patrons currently seated.  Our waitress was polite, but not prepared to answer my question as to what the soup option was.  And she did not offer to find out, just a reply of ""I do not know"".  After 20 mins I had to ask another waitress for help in finding our order because we could find our waitress. 

One of meals arrived with an incorrect side, which was quickly replaced.  We asked waitress to remember to not charge us for it.  She returned to tell us she did, but that substitutions were not allowed for this meal, but they would allow it this time.  Really!  She could have told us ahead of time?  And her tone was of blaming us.  

We have been here 2 times in past few weeks.  Each time during lunch  and each time order took a long time and came with errors."
1,"We go as a team to this place every Thursday night after softball usually have great service. Last night was totally a cluster. Waitress was very nice and apologetic, I watched the one bartender work as hard as possible to keep up. We had 2 drinks in 2 hours waited on food for an hour (24 Wings). I approached the manager asked if he could give the bartender some help he said "" the kitchen is behind and that is where he was needed"". I then watched him approach bar pull tickets and rudely slam them in front of bartender and say ""Do these"". We also observed him sit and talk to his parents sitting at corner of the bar for 45 minutes (which they had prompt service) and neglect the atmosphere within the place. We usually leave seeing a full restaurant but we all noticed it was slow upon our exit. Policy: care for your staff, your customers and visit your parents on your time off. Lost our teams visit every week."
1,"WARNING: This is NOT korean food. This place should be called China Grill House. Giveaways are that they give deep fried tofu, serve bubble tea, and appetizers like spring rolls or fried prawns. The bbq meats like the chinese style ""bulgogi"" wasn't bad but dont expect good quality meat. Not the most cleanest place. The server would touch raw meat then start touching the cash register and other stuff. Overall very disappointed since I was hoping to get korean food and got fooled by the name..."
1,"This Denny's is always short staffed and very disorganized. The staff is normally nice, but there is zero direction. the food is normally below average and cold by the time we actually get it."
1,Service and quality of food have declined.  This Outback used to be very good.  Now is  a waste of money.
1,"The WORST pool company in the valley.   I'll spare the long awful history and sum it up.  They are liars, deceitful and actually hateful.  They went out of their way to deny a claim to our Home Warranty to replace a filter that split.   Funny part was it spit b/c they installed the plumbing incorrectly and caused the split. They did not want to pay to clean up their mess so they lied to the Home Warranty.  We spent over 2 months fighting this.  My pool is black, and destroyed.   Aaron pools is rude, untrustworthy and basically have no clue what they are doing.  DO NOT PAY THEM $$$$ TO TOUCH YOUR POOL."
1,"Regretfully one of the worst meals I've had to date. Our experience started off on a bad note, from which it never recovered, when the waitress brought us our first round of cocktails.... Two in our party ordered Moscow Mule's, but were served watered down ginger beer/vodka blends sans copper mug,  mint, and ice. The waitress seemed annoyed and let us know that, ""if we ordered another one after this, we can have it in a copper cup"". 
My question is, if the drink sat long enough for all of the ice to melt; what would another 90 seconds to wash the mugs be? The waitress was unapologetic, but did note that we could order something else. I opted for a beer, which came out without issue (in a bottle). 
My next major problem was with my entree. I ordered shrimp and grits, a southern classic, which I have ordered more than a half dozen times at this restaurant in the past. The shrimp came out without being deveined. This is 100% unacceptable at even the most mediocre of greasy-spoon type establishments, much less at a $16 price point at Hickory Tavern. Again, the waitress seemed barely bothered by the snafu, and we did not receive an apology or explanation by management. A gentleman came out after the meal was sent back, asking for an explanation. I showed him the picture and explained the shrimp was not deveined, which seemed to baffle him. I'm not sure if he was in disbelief or was not sure what I meant by ""the shrimp was not deveined"". Either way, he did not respond to my negative experience in any way other than making a face and walking away... 

In short, please don't waste your time or hard earned money at this has-been chain that no longer emphasizes customer service or palatable food. This particular chain has gone downhill over the past year. I have never had an issue at another Hickory Tavern in the Charlotte metro area."
1,"Worst dining experience ever. We came here for my birthday and both my mother and got a cold meal, twice! When we asked to see the manager the first time he didn't show up for about 20 minutes and when he finally showed up it was obvious he didn't care. After that our waiter avoided us for the rest of the night and we didn't get anymore service at all, except when the bill was dropped off. I used to love this place but now I don't think I'll ever be back"
1,"I normally have a good experience at this Denny's the handful of times I've been there; however, I am so upset almost to tears over our breakfast experience this morning. Our server Dillon was apparently very off put by the fact that he'd be serving me and my three kids that he has mind up up from the start. I literally have never felt bullied by a server the way this person made my (perfectly respectful) children and I feel.  I was told ""no, I'm too busy for that"" when I asked him to clear a few empty glasses, as well as MANY other extremely rude comments made under his breath and while walking away. The straw that broke the camels back was when he handed me some napkins (I didn't ask for them but he found time) and said ""you're welcome to leave as soon as you're finished eating"" As a nurse, I understand that serving people can be difficult at times, but this guy needs to find a new line of work...my six year old was even shocked!! By the time I had finally had enough and asked for the manager, Jennifer and fully explained the situation to her she was mortified as well. She told me she would talk to him and ask him to come out and apologize for his rudeness. I waited for Dillons return, which never came and when Jennifer returned I asked her if he was refusing to apologize to me to which she replied that he was. She was going to be reporting his insubordination to the GM, Michael Frohling. I will be following up with him as well, since I am absolutely mortified by his behavior.  Go be a woman hater somewhere else buddy...Denny's ain't your gig! If you go to this Denny's on a Sunday morning beware of Dillon!"
1,"You've missed breakfast, you're busy all morning going from place to place, you're about to miss lunch, as a matter of fact your feeling a bit light headed, and as you're driving down Shea Blvd. you see Dickey's Barbecue Pit.  Ya think, I've gotta stop or I'm going to pass out at the wheel.  Good idea?  Let's see.

Look's ok from the outside.  Walking in I realize the place is appropriately named.  Seems a bit dirty; a table of construction workers sit in one side of the pit while a lone businessman sits on the other.  It's lunchtime right?  I go to the counter where a man and a woman employee are talking.  I wait and wait...I don't want to be rude, I know they see me, I think they understand that I'm a potential customer.  Already I'm getting this feeling that I'm interrupting something, but hey I'm starving, how bad can it be.

REAL BAD!  The meat was cold, the mac cheese was gross, and the fried okra was actually good, explains why the plate was full of it.  I ate the cold meat, and as much okra as I could without feeling stuffed, there was a good serving left on the plate.  I merely touched the mac whatever it was, I later felt sick from that mere touch and now I'm still having nightmares about it.

Without a doubt it was the worst meal I've ever had, and I've had many, many bad ones.  Definite waste of eleven bucks, I don't see me going back anytime soon."
1,"No, I won't be shopping there for a while. They refuse to talk to Consumers Union about offering meat without antibiotics. Me thinks not. I get enough antibiotics from the pharmacy. I thought TJ's was a little better than that. Oh well."
1,"Horrible. This location is the worst. We've been to the South Scottsdale location and it's fantastic. The Shea location had so many problems.  One person to work the front desk, take phone orders and drive thru orders. Condiment trays were empty. No ketchup. Tables greasy. No silverware. Dirty forks. The soft serve ice cream was liquid. The pulled pork was dry. The waffle fries were old. On a Saturday afternoon there was a total of 6 people in the entire place. I'm surprised this location is still open. I'm sure the health inspector would find alot of violations here. We won't be going back."
1,"The sad thing is I actually asked for Aaron's pools from my home warranty service, since they treated me so well a few years ago...
They were unable to accommodate my desire to be at the house, timewise so I reluctantly agreed to have them check my filter while I was at work.. The tech was supposed to call me,  and report what was found... but did not.  The first call I got was from my home warranty company denying the claim.
The claim was denied because there was supposedly algae in my filter, (well gee isn't that what a filter is supposed to do? remove algae and debris from the pool).  Our entire pool water was emptied and replaced about a month ago, the pool was crystal clear and the filter was working beautifully until the night it burst.  
The filter is probably 20 years old, and no longer manufactured, so parts are not made for it.  I spent two hours going to pool companies this afternoon trying to understand, corroborate, or invalidate their statement.  
Each company I walked into, told me that the pool filter ripped apart due to age.  That algae would NOT cause the break in my filter.   
When I called Aaron's pools they would not allow me to talk to the tech, I opened the filter up to look at it and I was told that the grey tinge to the outside of my DE was algae.  When I touched the grey, the outside flaked off and was white inside.   I was told that the fins were crushed, they are not.  
I Truly feel that Aaron pool's just did not want to take the hit on the repair from AHS.  

I have a filter that wear and tear finally got the best of, and under my warranty should have been replaced."
1,Very over priced and crappy customer service not even a smile when I walked in I had never been there before and they acted like I put them out by asking questions. This place gives small business a bad name only reason for the 1 star is Starbucks is next door. And the day old bread racks were empty
1,Worst Denny's EVER and i don't expect much from this place to begin with.  Never ever return or go here.....
1,...
1,"Haters gonna hate, but it was it is.

I called a little after lunch and talked to the manager.  I asked if they would have sound for the game 7 of the NHL.  He said, yes, no problem, as long as someone else hasn't asked for sound of another game first.  So, I tell my buddies to come along.

With that in mind, we get there early.  I ask about sound and the server said, sure, we've just got music playing, shouldn't be a problem.  She takes our first beer order and goes back to talk to the manager.  She comes back with our beers and being a polite person, and the game hadn't started yet, I didn't ask about the sound.  We wait and wait, still no sound in the game.  Our server comes by one more time and we order another round, she said she'd check on the sound.  We get our beers, and never see the server again.  Nor the manager.

I eventually just left cash on the table, no check ever came, no sound, absolutely ridiculous and just plain out rude.  The manager could have at least come by with a BS excuse and pretended we existed.  I could have just as easily watched the game at my house, but friends wanted to go out.  We won't ever be back."
1,"I have been too many Dickys around the country they have a pretty decent barbecue for a chain restaurant, except this one. They over cook things all the time, so they are dry and tasteless and try to cover it up with BBQ sauce, well guys that does not work on anyone with taste buds. This is one of the worst run restaurants I have ever come across. The owner is obnoxious, rude and makes you feel like you are doing him a favor by coming in and spending money at his restaurant. You would think the Owner after reading all of these HORRIBLE reviews would try to do something about it but obviously he is a LAZY business owner and will put himself out of business soon enough. Yes you owner you have a 2 STAR rating out of 5, that is 40% that is an F in any book. This location is dirty and always has lots flies in it. Even worse four of us went there for dinner we all got sick. The following day I called and spoke to the owner or manager and basically they said too bad so I called their corporate office and they said someone from that store or area supervisor would be contacting me and making things right. I have called back 3 times since my initial call, well that was 2/15/13 and now it is 5/11/13 and still no contact back. If the Corporate office at Dickeys cant see this store is killing their ""Brand"" they deserve to go out of business. Wish I could give -1 stars."
1,"I was led to believe I had a reservation for a corporate seminar event booked in their private room.  I called and they told me they had me down.  Then I went in the first time and they assured me it was reserved, we would do a contract as we got closer.  I found this odd, but we had booked the same event the year before and there had been no problem.  Yesterday, I called with some planning questions.  They told me they weren't holding the room and if I wanted it, I had better get in and do a contract ASAP.  So today, in went in to do a contract.  The GM, Tom Blake informed me that they had a weekly group that used the room every week on that day and I needed to find another place.  I am very frustrated as I had already sent invitations with their location on it.  But, I understand people make mistakes sometimes.  The reason it is one star, is because Tom was an unbelievable jerk.  He could not care less or deliver any sort of an apology on the matter.  This man has a nasty attitude problem and lacks the basic people skills that should be required of his job.   I have already rebooked my event at another similar restaurant close by.  But I will not soon forget my horrible experience with this GM and I will never dine at Hickory Tavern again."
1,Horrible. Over priced and not impressed. My wife and I both ordered a fillet. Both were over cooked and tasteless. Portions were very small and  just not worth the time or money. Disappointed.
1,We say for 10 mins while our server was flirting with other servers. Never got to order food. They even just watched us walk out. No one even tried to stop us. Won't be back
1,"Sometimes I use this Outback due to it's proximity to my home for curbside take away. Probably not any longer. Tonight I ordered Salmon, veggies and blue cheese chopped salad. The fish was dry and over cooked, the veggies were undercooked, the lettuce was 20% brown, the dressing was as thick as jello and there wasn't one slice of Lemon to be found. Boo this place! The one on 54th street is so much better!"
1,"My husband and I stopped here for dinner. We couldn't believe how cheap the prices were, well we ordered two rolls, one for each, chicken fried rice for my husband and spicy teriyaki noodles for me. Needless to say YOU GET WHAT YOU PAY FOR, the rolls are tasteless, the chicken fried rice should be call peas fried rice, but the worse part of it all was my teriyaki noodles never came. We asked and all we got was ""sorry, it should be coming soon"" 25 minutes after the rice come out we decided to leave. No apologies were given. All we got was ""you don't have to pay for the noodles"" which I thought it was needless to say. I mean they thought they were doing us a favor for not charging us for food we didn't get. Never going back here again. Awful."
1,"I had skipped lunch and opted for the convenience of their Turkey Spinach Swiss Cheese Wrap.  The carb, fat and salt numbers were high, but I rationalized that the spinach would somehow overide that empirical assertion.  Short story-avoid these options and make your own at home, where you can moderate the variables."
