rating,review
2,"I'm generally not a harsh critic for many things, if there is effort involved I wouldn't be quick to judge on a first visit basis, but waiting almost 45 minutes just to be approached and then asked what we would like to drink is lousy. That's almost saying that you straight up, don't care. How on earth there was a mix up, is beyond me. Even on a Friday/Saturday night with the place packed that wouldn't be okay. Me and my girlfriend got our drinks after 45 minutes and ordered our food. We got boneless wings/fritters and they tasted like dirty fryer oil, as did the breaded chicken sandwiches. The Hummus was really good though. It honestly deserves 1 star, but the fact that we had a lot of that taken off our bill was nice at least."
2,"Decided to come here as friends were visiting out of town and are a fan of kbbq. This place's location can't be beat so we decided out of convenience to give it a try it. Once you enter, there's a lower level and an upstairs. Although not sure what the lower level is for, we headed upstairs. During our visit, Friday evening, the front door was super crowded and we were confused if there was a wait or not - but people were just standing around blocking the door to keep warm? 

Anyway, we got upstairs and were served immediately. We were surprised at how empty the store was for a Friday night. There were maybe 10 tables max occupied. We were a group of 4 and to our surprise was only given one grill to use (comparing to the other big franchise Chako, which gives 2 grills for 4 people). The waiter came pretty quickly to take our order and drinks. We had the option to choose individual dinner or all you can eat kbbq which was nice. Of course, we went for kbbq as that was our intention of coming. You order all you can eat on a sheet of paper that has all the items. Variety was decent, but vegetables are an additional $3 though. Side dishes were tiny but was nice to have. Food came promptly, however, the first round, we ordered chicken and few others which didn't all come. I think they miss orders on purpose if you order too many? It's really like how other yelpers mentioned, first 15 minutes was okay but the experience goes downhill from there, especially if you come with a party of 4 and everyone's trying to cram all their food on one little grill. I guess it slows down the cooking process so you don't get to eat as much? Anyhow, we had a total of 2 rounds which I see is the norm from the tables beside us. The service was not overall too bad and the servers did attend to us whenever we needed something. We had the grill changed once and they were pretty prompt about it. For the price, I would say it's decent for what you get but it's too bad they don't include dessert like their competitor. Overall, I still prefer Chako and don't think I would return again. 

One issue I had here though was not food or service but the bill. I don't recall seeing it mentioned anywhere but I think they automatically charge a service charge or something because the bill came to $24 after tax which was only suppose to be $18.99 plus taxes. I didn't realize it was more than I should've paid until after I left. Can anyone confirm this?

Ps. it's pretty stuffy and hot in there - bad ventilation - so be prepared to smell like a greaseball coming out of there"
2,"Worst service fron this branch... I ordered some more side dishes and didn't even get them. When we asked for the bill, it nearly took them almost 30 minutes for the bill to come to us. We were about to ditch the restaurant. ALSO, we badely had water. We kept asking and only came for 1 refills.."
2,"This place is centrally located which is good and the food is pretty decent. Two things that are not ok is the service and the cleanliness. The waitress was ok but didn't clear the dishes or refill drinks without being asked. As for the cleanliness, the place was a mess. There was a huge mess on the floor below our table where a family of 8 had all of their kids before us and no one thought to sweep under the table or wipe the chairs before sitting a new group. The rest of the restaurant was no better, including the bathrooms. Blah! If that is what we could see, imagine what we couldn't see in the kitchen!"
2,This place is not managed well. Seldom is there anyone up front to greet you or put your name on the waiting list.  After a 5 min. wait we were seated & ignored it was 23 min. before a waiter came over to take our order & get us drinks. A couple came in after us & was seated in the booth right behind us they placed their order & were leaving by the time we got our food.  They were not that busy & this has happened to us 3x now it shouldn't take 1-1/2 hours to get in/out after a 5 min. wait to be seated. And good look paying your bill sometimes there's someone at the register other times not.
2,"My home warranty company called this company out to replace a salt cell.  Based on my experience, I think this company uses underhanded tactics to double up on its service fees from the home warranty company--which also doubles up my fees, of course.  Read below, and use the lesson here to be careful with your dealings with them.  

I had them out to replace a salt cell under the home warranty.  That weekend the heater for the spa refused to function properly.  I asked Aaron Pools about it and I was told that since it's a heater problem they cannot do anything about it unless I submit a separate home warranty claim specific to the heater.  I did so and told the home warranty people that I believe the incidents are related and also told the Aaron Pools scheduler that the incidents are likely related.  

When the Aaron Pools looked at the pool again, I was told that a ""heater bypass valve"" was cranked the wrong way and that I just shouldn't ever mess with that valve.  Of course, I did not mess with that valve--never have--it says ""heater bypass valve"" and until then the heater was working great (used it twice in the month before the service without issue), so why would I move it?  I pointed out that the only person who would have moved that was the technician who replaced the salt cell, so please don't charge me for the second service.  He said that he came out to service, so that's that--the charge was earned (and blamed me for turning the valve, of course--""do you have a video of [AP technician] turning it?"").  

I submitted a complaint to the BBB and the owner of Aaron Pools said ""We did not charge you for any return visit, the home warranty company has determined that a salt cell claim and a heater claim are separate issues. Therefore the home warranty company charged an additional service fee.""  Of course, this is false--Aaron Pools told me to submit the heater claim--the home warranty company does not care if Aaron Pools fixed the problems causes without charging extra.  The owner suggested that the home warranty company would likely waive the charge.  I called the home warranty company and was told that it cannot waive the charge because it prepays the service companies when each claim comes in.  Obviously Aaron Pools knew that the service fee would not be waived.  

This is when I realized what I think is probably really going on: A little tweak by a technician on an unprofitable home warranty call--a tweak that the homeowner doesn't know how to fix is an easy way to get a second call out to fix another problem and ""earn"" another service fee.  The owner of Aaron Pools claims that his company is not prepaid for service calls.  At this point, however, I frankly do not believe this statement.  It directly conflicts with what I was told by the home warranty company, and of the two Aaron Pools has displayed greater dishonesty.  

The lesson for everyone else now is: when something goes wrong after and Aaron Pools service, first look for some easy fix.  Second, do not allow them to pressure you into a second claim--it's the same claim if it resulted from Aaron Pools own actions.  

(Side note, it is theoretically possible that the initial cranking of the heater bypass valve was done innocently by the first technician in order to reduce flow to take the salt cell out of the water circuit, and then forgot to turn it back.  But I don't think so, because (1) the owner of the company was dishonest with me--dishonesty appears to be a company policy, (2) if the technician knew enough to crank it out of the way, he'd know enough to crank it back, (3) an honest company would not charge for fixing that, and (4) the heater technician said bypassing the water circuit with the salt cell in it would be mostly ineffective.)  

I'm giving two stars rather than one because, although dishonest with me on more than one occasion, they did actually switch out the salt cell properly (eventually--it took two tries, the first one they installed either came cracked, or it cracked under load because of the manner in which the technician turned the valves)."
2,Usually I like this location but I ended up sitting there for 20 minutes with a toddler. No one even acknowledged that I had been there nor offered us a drink. I understand that they get busy but they could have at least acknowledged my presence. The only person who acknowledged us was the host and he apologized.
2,I have been here several times (only because it is the only BBQ for miles) and every time I have been here the kids that work here do not clean up. I am here right now and half of the tables need to be cleans off and there is a lot of food on the floor! The dining room is always dirty. The food is just OK and the service is just OK. If you are stuck on this side of town and want BBQ I guess you are out of luck its this place or no place.
2,"Not as good as I thought from reading reviews.  Oxtail soup had lots of yellow fat on the meat, means meat was cooked, frozen, then thawed out.  Loco moco was ok for first few bites but after that was hard to continue.  Just something about the taste that wasn't what I am used to.   Ice tea was nothing but sugar water, couldn't taste any tea flavor.  Won't return, sorry"
2,"Pretty average/mediocre strip mall sushi joint. Prices are decent but the Sushi seemed a bit not as fresh as other places and they aren't as generous with the actual fish on their sushi dishes. 

I paid about 12 for my lunch order but would gladly pay 20 at Tomo Sushi just a few blocks away on Litchfield and McDowell."
2,"Stumbled upon Chef Ben's and decided give it a shot. Gotta say the prices are what brought us (my daughter and I) in. It seemed fairly priced, clean looking, yet it was not quite welcoming. We ordered the chicken teriyaki,  teriyaki two, and what is usually my favorite, the eel roll. I was completely unsatisfied, the chicken was dry, the beef seemed to be low quality and a bit dry as well. I was most let down by the roll though. I asked the gentleman taking my order ""is the eel fresh water or not?"" His response, ""yes."" I definitely do not believe it to have been fresh water at all. I have had eel numerous times and at plenty places yet have never had such a salty and fishy tasting roll. The taste was overwhelming and I could not force myself to suck down a second bite."
2,"Do not get wings on wing night. Its a matter of them getting wings out and not cooking to order. I can ask for them extra crispy any other day but wing night, you get what they give you."
2,"I'm giving it 2 stars. the food is good ,overall dining experience was good, but this review is for the price...seriously we had the beef Wellington dinner that had potatoes and carrots on the side..$40 the meal itself, I wouldn't have paid no more than $25 and that's still a lot. The pastry was way bigger then the meat and burned on the bottom, the salads are separate we paid 200$ for 4 of us and I honestly could of eaten at a strip big name 5 star that was a 4 coarse meal for that price, I mean I guess If you have the money and you don't even care because the economy is beneath you than be my guest, but if I'm gonna pay for a meal like that I wanna say I spent my money well. Food is good but NOT WORTH THE PRICE THEY ASK FOR ,you could eat at Texas Road House/ Outback same kind of meal for cheaper....that's the truth!!!"
2,"I ordered the two meat plate, brisket and pulled pork, the pork was a low average and the two SMALL slices of Dry Brisket really Sucked.

My wife ordered the smoked turkey, it was a Processed Turkey Roll that was also dry.

That was my second time at this Dickeys and was Definitely the last.

If you want Texas barbecue this is NOT it!"
2,I don't know why and how this place is getting 5 stars. to me Island flavor is 100x better. I got the quarter leg plate and I wasn't that impressed. if you want Hawaiian food then I recommend elsewhere.
2,"This place was alright, my buddy and I went looking for a good meal and a couple beers and found an ok meal w/ nothing special behind the bar. I don't think i'll be going back to any of the chains. Pricing was about in line w/ what we got quality wise."
2,"Of all the restaurants in the courtyard, this is undoubtedly the least impressive.  I wouldn't do it if I were you....."
2,"Came here this morning for the first time to try something different for breakfast. As I was looking at the menu a worker came up and asked what I wanted, and I told her I hadn't been there before and was trying to figure out how it works there. Instead of helping me, she just said ""ok"" and walked to the back. I don't know where she went. I chose the Vegas Veggie sandwich, and I paid and went to my table. Short wait for my food, but when it came to me it was so heavy laden with hummus I couldn't taste anything else. I had the bread toasted and the bread was still soggy from all the hummus. I even tried taking some if it off with my napkin, but I couldn't even finish half my sandwich that I paid almost $10 for (no chips or drinks or anything else included). 

In conclusion, customer service needs some work, portions needs some work, and price is too high for what you get (literally a normal sized sandwich). Probably won't be coming back. I went to Starbucks next door and got a latte, muffin and scone for the same price and enjoyed it way more."
2,"Came with with friends during lunch. Very busy with short wait times. Very loud too. Difficult to hold conversations. Seating too close together. 

Waitress was polite and very attentive. I had the Friday special- salad and cup of lobster soup. Very basic. Soup was mediocre. Definitely not homemade."
2,"I'm giving this a two star rating because of the service.  First time being in the place so I ordered at the counter, when the lady asked me if I wanted it for here or to go I said here.  After placing my order I went over and had a seat waiting for my food.  After about 20 minutes she comes out with everything in a to go bag, when I said I ordered it for here the lady just looked at me with no explanation and turned around and walked away.  I thought humm that was weird.  All I can say about the food is it was ok for what it was but for sure didn't like the egg drop soup.  Couldn't understand the lady at the counter very well at all either.  She didn't speak very good English..maybe that's why she packed my food to go."
2,Not impressed. Everything was extremely greasy with little flavor. The staff was nice. The place is huge but feels very empty. Its doubtful I will be back.
2,"I've tried this location three times and each time liked it less.  My third visit will be my last.  I had the two meat plate of pulled pork and beef brisket with sides of bbq beans and potato salad and sweet tea.  I was there 20 minutes after they opened and my pulled pork was cold, the beef brisket was tender and served hot.  The bbq beans were way too watery, while the potato salad was decent.  The sweet tea was below average in quality.  Also, they over charged me on my order and instead of making the correction in the register and giving me the correct difference back, the employee reached into the tip jar and took out a dollar and handed it to me!

We can use more decent bbq places around the valley, but this location will not be one of them."
2,"Food was ok but nothing to write home about. Be careful with the add-ons and up-sells. Everything is extra, and it adds up. A side of sweet potato fries was over $7. Celery for the wings is extra. If you need extra chips for your spinach dip, they're extra. Our bill ended up being nearly $60 for two people. We could have gone out to a nice steak house for that much."
2,"The service was kind of bad - there was just 3 workers for the entire restaurant, So the person taking your order and money was also serving your food. There was one cook and one busboy. The food was room temperature.  We just can't go back."
2,"Shocking this place got good reviews...no hi, hello or go to hell. Wait try listen to this...paid for my food and da dude tells me no more 1's so I'm like okay??? Leaves me hanging no explanation nothing. Food is ready bagged it to go and jus gives me partial of my change. So I asked um brah where's the rest of my change? His response no mo 1's (freakin really)? Finally I told him no tell me no mo 1's fix da problem. I had to wait 45 minutes so he could go bank. These freaking kanak's is embarrassing. Go try'em maybe u get better service...all I can say is good luck...they lucky I gave'em 2 stars."
2,"We ordered take out from Dickey's this weekend.  I know the reviews weren't great but we have been desperate for BBQ so we thought we would get a variety of items - they couldn't all be bad, right?

I had the two meat platter, sliced brisket and cheddar sausage, cole slaw and waffle fries.

Just ok portion which worked out well since I didn't feel as guilty tossing it into the garbage.  Brisket was fatty and bland, the sausage - I'm not ready to discuss it yet, I'll update the review if I ever get the stomach to speak about it again.  Cole slaw had a nice taste but there was so much liquid in the container it looked like soup, waffle fries were pretty good.  Roll was soft and pale so I didn't bother and I was so grossed out after trying the meats stuffing dry squishy bread down my throat didn't seem to be a good idea.

Husband had the ribs and gave them a ""just ok"".

I gave it two stars because my sides were ok though I may never eat brisket again and I will burn rubber out of the parking lot of any restaurant that I ever see list cheddar sausage on their menu.  One thing for sure, I won't be eating at Dickey's again."
2,"This restaurant isn't the worst but isn't the best either. The cons are poor parking, there is a parking garage close by with very limited spots. The service was lacking at 230-3 pm on a Wednesday. The manager doesn't take concerns very well.  The chicken jumbo takes like it is Cambell chicken soup. 

Pros. Other than the one problem with the soup the food is good. The Chicken on Pita and the Monte Cristo were both delicious."
2,"I would have to agree with most of the reviews for Dickeys...
I got what I thought was a great lunch deal....a brisket sandwich with 1 side and a drink for $6.00.

The bread was ick...nothing at all special , the meat was dry and VERY bland with 2 tiny rings of onion and 2 small pickle slices....if it wasent for the average bbq sauce I would have tossed the sandwich and learned where NOT to go for BBQ!

I chose cole slaw as my side which like the brisket was bland and nothing to speak of.  One  of the people in my party had mac and cheese....""can you say boring""?

Althought another person got the ""baked potatoe casserole"" as a side which was actually really good..... in fact I would say it was the best thing I tasted there.

A nice perk is the mini ice cream cone you make yourself.....especially when you put it in a cup and add Root beer!   

Dickeys is the closest BBQ place to me and yet I would rather go without or take a drive to the next closest place.

Food is s personal preference and I am the most PICKEY person I know and the only reason I would go back is to get some more of that potatoe casserole!

You decide....and in the meantime....

Bon Appetite'"
2,"I planned a get-together event at the Hickory Tavern Northlake for our wedding weekend on April 27, 2013. I initially wanted to have the event at the nearby Fox and the Hound, which I was very comfortable with, but the Hickory Tavern was more conveniently located next to the Hilton Garden Inn Northlake where our guests were staying.
 
To ease things on the restaurant, I called the Hickory Tavern Northlake about a week before and let them know I would have a big group of at least 25 people arriving shortly after 9:30PM on Friday, April 26.

About eight people from the group arrived at 9:30PM, but the majority of the group and I were a little late because our rehearsal dinner ran longer than expected. I got there around 11:00PM and the majority of the guests got there at 11:15PM. 
When I arrived, I was happy to see a big space near the bar with tables that our large group of 35+ people could enjoy. As I was greeting everyone and saying hello, I thought things were great. However, I quickly became frustrated as soon as I wanted a beer and could not get any service. I waited for our server for several minutes.  I tried to go the bar to order a drink, but because I had said hello to my group of friends already at the tables, the bartender said I was not allowed to open a tab unless I was going to sit at the bar. I never got a reason on why this was the case, but it was very frustrating. I finally got my beer from the server after several more minutes. My fiancée arrived a few minutes later and we had to go through the same ordeal. 
 
As the rest of the group arrived on the bus, the problem became extremely obvious since no one was able to get a drink. Everyone tried the same thing I did in going to the bar and each was turned away as soon as they said they were with my group. Seeing their frustration, I went to the bar to figure out a solution. They were not willing to work with me. I ended up having to express to the bar tenders that our group of 35+ people was going to have to leave and get service somewhere else if the situation did not improve. We kept talking with no progress, but eventually a manager came over. The manager assigned us several more waiters, which eased the frustration in our group. The waiters did a great job and provided adequate service, but it would have been a lot easier if the bar would have allowed service there. 

As a result of my experience, I would not recommend Hickory Tavern for large happy hour or drinking type events unless everyone is planning to be seated at the bar or at one table. Unfortunately the bar only seats about 15-20 people. In general, you should not expect their bar environment to behave like a typical bar, even in the 11PM - 2AM time period (the hours that we were there). We had a perfect wedding weekend and this was really the only stress or disappointment I can recall. 

I cannot comment on the quality of their food or dining. 

Sincerely,

Jack Michel Jr.
Charlotte, NC"
2,"Had a ribeye. It may have been 1/3 inch thick at best. Marbled apparently means and exceptionally meaty slab of fat. It was cooked rare perfectly, but the quality of meat for next to $20 was absurd."
2,"My husband and I have frequented this restaurant pretty regularly lately and have been pleased with the food and service in the past.  Tonight we were a little frustrated with the service as there were only 3 other tables and a total of 3 servers.  Our server took our drink order, 10 minutes later my husband was still waiting for his beer as they needed to change the keg and were having issues.... that was fine the problem was the bartender and the server seemed to keep forgetting about it until finally my husband decided to ask for a different beer (server did mention it would be comped because it took so long).  We patiently waited for the server to come take our order, she didn't write it down and while I noticed her talking to another server when going back to enter the order she forgot and asked another server to come and ask what we ordered.  After serving our dinner she never came over to ask if everything was ok or if we needed anything, or of my husband wanted another beer (no up sale at all).  She seemed more interested in talking to her co-workers than working.  I'm not a hard customer to please but when mistakes are made, they are best made and easily forgiven when the restaurant is busy and the servers are working. I've also had grilled chicken salads there before that were awesome but this time the chicken was dry and chewy I had to pick the chicken out and eat what was left.  My husband however was pleased with the ribs he ordered.  We will be back again, but if this continues to be the service we get I'm afraid we'll have to go somewhere else. 
Server was Shannon."
2,"I went along with a friend on a Friday evening to this place. At first I was pretty excited because I've heard alot of hype about Korean-style grill places and having had the Chinese-style hot-pot/grill combinations in the past I thought maybe the grill experience wouldn't be that different albeit with a distinctly Korean flair thrown in. What could really go wrong, right...?? Well, it was certainly not a thrilling experience...
Service was somewhat nice with a friendly accommodating waiter who suggested which daiquiris were favorites among the customers. But that's where the experience seemed to end on a positive note...
I have no idea what authentic, traditional Korean grill cuisine is back in the ""homeland"" but I certainly agree with reviews of the Korean yelpers on here who say that there is seemingly nothing authentic about this non-Korean operated eatery. The only feature worth getting all ""oohy/aahwy"" about the whole grilling experience is the gas contraption that is sunk in the middle of the table. Other than that, I really didn't see anything else worth raving about regarding this particular type of culinary experience.
And the items for the all-you-can-eat seemed so limited, listed down on a square piece of paper that was 1/4 smaller than a playing card. AYCE at Japanese places, dim-sum and even hot pot places offer a bigger selection of items to choose from and I don't see why customers would have to pay extra to get raw vegetables. It would have been really great to wrap most of the grilled meat in large lettuce leaves with a few other raw veggies added in like I've seen being eaten on most Korean food shows. Now that would have been a worth-while experience. Presentation of the raw food seemed hap-hazard and bland and that's noticeable in some of the pictures from other yelpers, most of the items from the AYCE option we choose was mainly red or white in color. And there was only one kind of dipping sauce instead of a couple of selections to choose from to add more flavor to the cooked food.
I really hope that the Korean-operated places offer a much better grilling experience than this place. Any suggestions...??"
2,"I went here for lunch on Saturday (yesterday) 
There was an older man serving us 
I had gotten home from work at 5 am the night before and therefore i was very tired, no makeup and had a sweater on ... 
Once he took our order , I asked if i could add pancetta on my pasta-  

This man had the audacity to say to me 'did you bring money with you?'  With an attitude , and chuckled
..........

I dont think I need to say much more. 

Pasta was pretty crap as an addition, very watery rather than creamy, lacked flavour.

Not coming back."
2,"Korean Grill House is a chain restaurant that has a few locations in the downtown core, this location in between College and Dundas, on Yonge, another exists at Yonge and Bloor, and yet another on Queen St. West.

Here's the low-down: you grill your own food, in a firepit, in the middle of your table.  Good first-date activity? YES.  Safe place for the munchies in a state of inebriation? NO.

The style of the restaurant is very modern, you'll likely share a table - but not the grill - with many other restaurant goers.  The washroom at this location is again, shared, you won't find this out until you enter it.  I did a double take when entering it, as so many women where excessively primping and priming themselves.  They would of put a mortician to shame... that's another story.

Service was not so great.  I mean, the waitress was friendly and everything, but she was hard to nail down.  Case-in-point, it took us twenty minutes just to go through the whole bill paying dance.

Not sure I would go back."
2,"Pho broth was bland. It was just eh. I have had better.
Service was good though and people were nice."
2,"+2 stars are for the friendly cash register/waiter guys that were working the front as you walk in.. Michael and another guy in glasses.

-3 stars for the horrible food

There were maybe 4 tables seated.  It was not busy at all! No excuse for crappy service and screaming in kitchen that I could hear at front door where I was waiting. 

To go order.  2 sandwiches  and tater tots.
Everything was burnt with the exception of one of the egg ham sandwiches. 2 orders of tots burnt so badly that I don't even think there was any cheese in them and if so,  it didn't survive being burned to death.  Needless to say,  they were so dry they crumbled. All but the 3 attempts to fund good ones but became crumbled ones were dumped out.

Egg, ham, sausage whatever it was called sandwich. Was very burned on the outside and it was way too maple-y, but nay be that is how it's made.. Not sure.

Asked for a side of mayo (3 times confirmed by glad guy) l, so of course it wasn't in the bag when I got home. He even happily told me it was there as he handed me the bag. 

May I have my $2 tip back? May i just have the whole bill compensated? So disappointing to waste money like that.  

Last time there."
2,"This review is about the customer service I watched while waiting for our food. Which took almost 30 minutes for nachos, a po boy and a kids burger. Now our server Jade, seemed like she didn't really want to be here to work, which i completely understand. But we watched 2 tables walk out on her shift. There were no, sorry I'm running behind, etc etc. just completely ignored them and just shrugged her shoulders after they both went to the hostess to complain. Being in the customer service industry, I know we work for our tips. I guess she could care less."
2,"This place has it's pros and cons, but they are mostly cons.

Went here for a birthday lunch for my stepdad with some family. Started off by taking a bit too long, in my opinion, to be seated for a restaurant that was maybe filled a little over the 1/4 of it's capacity. Found out after being seated that they were understaffed on this particular day, which explained why the service was so slow throughout the whole meal. However, slow or not, their staff was extremely friendly and on point. We ordered some appetizers and drinks, and they were great. This place does have some good appetizers and I really like the bread they give you before your meal. 

When the main courses came out, 2 out of the 7 meals were cold and had to be sent back, one of the meals was not cooked properly and was sent back as well. Now maybe my family was picky, but the table next to us sent their food back as well, and while we were leaving, I heard another table sending back one of their meals. Maybe this was a bad day for this place, but it was enough for me to deem Outback as the ""Walmart of steakhouses.""

Like I said, if you just want some drinks and maybe some appetizers, this is a decent place for that, but if you want a great steak or meal, I suggest another restaurant."
2,I had them scheduled to come through my home owners insurance and they showed up 2 weeks later. The front desk girl is lying about calling 7 times and leaving messages. No one called.
2,"I've been a regular here for a long time, but I've never wrote a review. However, events today have really pushed me to write one. 

To begin, the food is fantastic, although it can be a bit inconsistent in taste at times. Service is typical Asian resto style - quick, curt, but efficient. However, if you don't mind the ""ok"" service, don't let it stop you from trying out their food. Their prices are very reasonable as well.

The reason I am giving Huh Ga Ne 2 stars is mostly because of the service I received today. The restaurant was packed as usual, and we just finished our meal. Our table was on the upper seating area (where we had to leave our shoes at the bottom). As we left to go pay for our meal, I began looking for my shoes but much to my dismay they were NOT THERE.

I'm gonna give whoever took my shoes the benefit of the doubt, and assume that they accidentally took my shoes. I'm also gonna assume that the person is a girl with pretty small feet, because I don't think a grown ass man would want my shoes. Anyway, I approached the waitresses with my dilemma, and told them that someone may have taken my shoes. They were understandably confused, but were too busy to give a crap and quickly forgot about me, leaving me to stand barefoot on the floor like an idiot.

I'm a reasonable person, I wasn't mean nor accusing because I knew it was obviously not their fault that some idiot took my shoes. What I was upset about was that no one really tried to help me out!! I had to wave down the waitress again and explain to them that I have no way of getting home, because no way in heck am I WALKING BAREFOOT home! And that I need someone to do something NOW.

The guy at the cashier (I'm assuming the owner's son), was the most infuriating. He had no idea what to do with me, mostly just standing around absolutely confused out of his mind. Finally, one of the employees had the bright idea of lending me some slippers (yay!), and I proceeded to ask him if I could leave my number with them, just in case the person decides to return my shoes. We were contemplating whether to just leave the restaurant without paying, because we were just so upset with the whole situation. However, after some consideration we decided we would just pay for our meal anyway since it wasn't really their fault that my shoes were stolen. However, we refused to leave any tips because I was just so angry at the whole situation.

I have always been understanding of their service because of how busy they are, but events today have really made me reconsider that. Maybe the fact that they don't speak English all that well may have made the situation more difficult to process, but still there was no reason to just ignore me! I feel that when something happens to your customer (no matter how extraordinary the situation), it is your responsibility to step up and do something about it. Just don't leave me standing there and hope I'll just leave so that you won't need to deal with the problem, because NO, I won't leave.

So to the Girly that took my Navy Blue Toms, GIVE THEM BACK! I left my number with the restaurant just in case you have the conscience to return what is not yours! I have a feeling I know which customer took my shoes, so if you happen to read this, return my shoes! If I ever see you on the street, I will not hesitate to ask you about it! Don't say I didn't warn you!"
