rating,review
4,"I've learned the hard way not to buy my produce at TJ's, but I must say that the quality of produce at this particular TJ's is much better than that of the TJ's that I frequent when I'm at school in NY. There is also a much larger selection of fruits than I am used to. This came as a huge surprise to me, but it was a very pleasant surprise! :)

Regardless, I rarely buy any produce at TJ's. With TJ's, it is all about their frozen foods, canned items, and snacks (oh yes, the snacks!!). I love that I can find all the same goodies that I am accustomed to, even if I am miles and miles away from home. The only huge difference that I've noticed is that the beer selection here in the Midwest TJ's is much more expansive than that in CA or NY. Not that I am complaining...

It also helps that most TJ's are organized in the same way. It makes it easy to get in, get out, and get on my way!

Tip: I only recently discovered this, but there is a FREE designated TJ's underground parking lot that you can access from the side street!! Happy shopping!"
4,Friendly staff and tasty dishes.  Only draw back is traffic in and outbid the area it is in.   Worth it however.   Good selection of wines as well. Martin
4,"This place has got a lot going for it: their food is fresh, they're open 24 hours, the menu is extensive, and so far they're doing quite well judging by the long wait during peak meal times. I heard different stories about the ownership but the main thing is that they were associated with Im Ga Nae in North York once upon a time, which was also a 24-hour joint. I recognized our waitress as one who used to serve us at Im Ga Nae too! One reviewer mentioned that the samgyupsal (pork belly) was cut thinner than at other BBQ restos, and that was actually something I did NOT like about Im Ga Nae, so hopefully they'll cut that nonsense out as I am sure one day I will end up here wanting samgyupsal at 4am and will be thoroughly disappointed if they bring me a plate of bacon-thin slices of meat!

While waiting in line, you get a pretty good idea of the range of different dishes on offer: BBQ, soups, stews, noodles, rice dishes, etc. The food must be pretty damn good as I saw one table of three super-thin girls order enough food for at least eight people! There was barely enough room to place all this endless amount of food! Note that portions are pretty big, and as one other reviewer mentioned, the menu prices do include the tax so don't be alarmed. You're definitely getting your money's worth here. You also get a range of banchan (side dishes) which can vary from day to day. 

After waiting about 20 minutes for a seat, we ended up at a table where we had to sit cross-legged, traditional styles, which would not have been my first choice, but I didn't want to wait to eat any longer. You get these faux-Gucci cushions to sit on but apart from that, there is very little comfort to be gained by sitting and eating this way. Some people don't mind, I guess. My legs tend to fall asleep when I sit for too long like this and stretching them out while eating means someone is going to get kicked. 

We ordered the jummulluk (non-marinated marbled beef) for two ($40) which came with a small choice of soups--we opted for the soondubu--two bowls of purple rice, and of course, an array of banchan. The soondubu was not at all spicy and contained mostly seafood, kimchi, and soft tofu. The broth had a very seafood-y flavor, moreso than when you order seafood soondubu in other restos. The waitress remembered me from Im Ga Nae and made sure they threw in some extra beef, which was cool as it was pretty delish. We enjoyed everything we ordered, and it appeared that other diners did too. What we got could have easily fed three people! The place was rammed with mostly Korean families and visa students the night we went but there was also a smattering of others. And the wait staff do speak English so not to worry. 

Service is good but when it's really busy, you may have to wait a little longer for things. The place is pretty cramped--it used to be Urraca which for some reason I remember being bigger than this? Maybe with the different layout, it seemed bigger, or maybe it was all the fluffy winter coats all over the place that made me feel suffocated, I don't know, but space can be a little cramped. This applies also to surface space for your food--especially if you order BBQ or chunggol, which I suppose is normal, but we had to leave our lettuce wraps and a couple of other things on the ledge next to where we sat. I was afraid something would fall over and land in someone's shoes if someone were to walk by too swiftly! Either way, check this place out--anytime! Just remember not to wear something too nice if you're ordering BBQ as you will be grilling it at your table."
4,"I can't say enough great things about the food here. Everything I have tried has been stellar. Not just good, but great! Everything from the appetizers, to the mains, to the desserts (note: I loved the espresso). The food is sure to impress almost anyone.

This location is located in a plaza across Vaughan Mills shopping mall, and in an area where there are a ton of other restaurants and places to eat at. For this reason it took a couple years for me to get into Grazie, but let me tell you, I'm so glad that I did! I'm not Italian, but comparing to all the other Italian restaurants I've dined at, this ones seemed extra authentic. The little details seem to have made a big difference in my experience.

We had a large group, approximately 15-18 people. Though we made reservations we still ended up waiting close to 30 mins to be seated. However I noticed that people were really enjoying their meals, and also their dinner experiences. Everyone was so jovial and clearly enjoying their evening. I think that this is the reason why our reservations were delayed (you can't kick people out, can you? lol) -- which is a perfectly acceptable situation in my mind. People having a great time and staying longer may be bad for maximizing the number of patrons served, but makes a huge impact in the experience and memories patrons take away with them. Great experiences let people come back over and over again. FYI: we stayed longer than average as well, and I'm sure majority of us will be coming back.

Overall, the service was superb, the food was delicious, the ingredients extremely fresh and evidently of high quality, ambiance is nice though a bit loud, and it seems to always be packed - so people definitely love coming here.

This resto is a must try if you like pasta, pizza, Italian, or even just food in general! Grazie, Grazie... I leave you feeling all warm and fuzzy inside. Can't wait to go back :)"
4,"I had been reading the reviews and wanted to give this place a try. I am glad we did. The staff working there are very welcoming. Make you feel right at home. I honestly do not know alot about Hawaiian food. I was eager to try. 
As a person allergic to pork, :( there were a few chicken and beef options.. 
I did make an excellent choice, I had the short ribs. They were delicious. I chose the side of mac salad and the fried noodles. I did not realize when I ordered it had pork in it. I found out I can order the noodles without pork and will do so on my next visit. 
My DH had the fried chicken. He loved it. The chicken had great flavor, super crispy, crunchy and fell off the bone. We also ordered the waffle fries. They were the star of the show. Perfectly seasoned, and crunchy. It was gone in seconds. 
The restaurant is spotless. The portions generous. The prices very reasonable.
The two suggestions I have is bigger plates, for these huge and generous portions, and a steak knife. 
We will be back. 
I hope I do not jinx this place as I have to Bona, Carlos Kitchen, and Paparazzi Grill. I am running out of places to go with good food on this side of town."
4,"My wife always has an exceptional experience at the Red Salon and Spa. She see's Dessirae and she always does a fantastic job on her hair. I highly recommend her to anyone who is looking for a constantly great service and great results. 

Happy wife = Happy life"
4,"I would give this place 3.5 stars. Not quite a 4, but not a 3 in my book (obviously since I wish I could give it a 3.5 on the scoring. It has bands from time to time, which is what makes it a 4. Not many places have an area that converts from a stage at night to tables during the day. I would give it a 3 for food. It's just your typical, everyday bar food. Nothing to write home about, but it's not necessarily bad. Just average. I've been here a couple of times, and I have always enjoyed myself. The service is also fantastic, which also helps its rating. I would recommend you stop at least once to try it out, especially if there is a band."
4,"Sooooo.... I wrote another review for a Denny's in Payson (that was not shining) but it reminded me how awesome this one is.

We (my family and I) have been to this location probably 2 dozen times. There have been a couple of issues here and there but its always very clean, the help is always great and the food is always good.

Very consistent."
4,"Filet Mignon, 8 oz. $33 ... very tender, great flavor, I ordered medium. Should have ordered medium rare. Medium arrived charred and crispy on the edges, but still perfect inside. Side garlic mashed potatoes ... perfect! 

Add-ons: Scallops $15 (3)... perfectly tender and large. Floating on unknown sauces. A little pricey in my opinion, but very tasty. Sauteed Mushrooms $5 ... worth the order. 

Side salad #1: Waverly's strawberry spinach salad $6 ... fresh strawberries, spiced pecans, fresh mushrooms, red onions with a poppy seed dressing. Clearly their specialty. This salad was perfect!
Side salad #2: wedge $6 ... not worth ordering. Watery raspberry ""house"" vinaigrette on plain iceberg lettuce with blue cheese crumbles, seedless cucumbers, Roma tomatoes, and red onions. Intent was good, but execution failed.

Try this: complimentary white chocolate walnut bread. Sweet, warm, tasty.

Somebody else commented about the out of place veggie and fruit murals. I had to post a picture. Just strange and odd. Very nice restaurant. I would get the filet and scallops again and not the wedge salad."
4,"I was in town on business and we were exhausted and starving. This place had good reviews so we gave it a go. We were blown away by how good everything was! The house seasoned wings were perfect, but the real star was the Irish Nachos. Reuben filling on top of hot waffle fries with Russian dressing? We still talk about how delicious they were. We're looking forward to visiting again the next time work brings me to Streetsboro."
4,Excellent food!  Great quality and large portions.  Everyone at the table was very pleased.  Also a very good beer selection.  Service was a little slow but wasn't a huge deal.  Everyone was very friendly.  Would definitely go back again!
4,"Tucked away from the many restaurants along Yonge and Finch, this is for sure one of the better kbbq places for a very reasonable price. Can get quite busy and may need to line up, and they don't take reservation. 

Came here for table cooking after hearing that they do kbbq quite well, and I have to agree. Serving size was very generous - a portion for 2 was almost enough for 3 people. We got the pork belly table cooking which was seasoned very well. TIP: you have to ask for lettuce wrap, they don't serve it with the sauce / garlic as other kbbq places do. The table cooking also came 2 bowls of rice and a tofu stew, which was quite spicy but went well to down those carbs. There's also a tonnn of side dishes they serve, which are refillable! 

If that wasn't filling enough, I recommend getting their pork bone soup! Definitely better than the majority of the MANY other korean restaurants I've been to."
4,We go to this outback quite often and can rarely find anything to complain about. Last nights steak was delicious and our server Tyler was friendly and quick. Great family place :)
4,"Amazing! The restaurant is pretty awesome!

If you like BBQ this is the place for you! The menu has great options and varieties. 

Along with the BBQ and giant cups, they offer free ice cream!! 

Sweet!"
4,"Great place to grab lunch on a beautiful day.

I had the French Quarter Salad w/ grilled chicken and it was fantastic. Service was good and the food came relatively fast for a lunch rush. The best part of the experience was eating outside on a beautiful day, when we went inside to pay it was pretty loud."
4,We stopped by Costco to fill up our gas tank before heading back to California and found this place. They have a amazing selection of freshly baked bread. From sourdough to pumpkin chocolate chip. We will definitely be coming back each time we are in Vegas.
4,Always amazed at the great prices for organic etc. I love the size of this store and having limited choices that are all pretty decent.
4,Superb food and service.  Our favorite server Darryl is always amazing.  Jovanni was great too.  Always attentive.  Manager Todd was great also.  My favorite was the shrimp pan roast.  Steak is always cooked to perfection!
4,"For someone who lives in a studio and can only cook in the microwave, on the George Foreman and well...that's basically it, Trader Joe's has been a life saver.  A great experience every time I go.  No matter what day or time, there seems to always be something new to sample.  Chunky brownie pieces sprinkled with sea salt? Would have never thought to try, but ended up buying a whole packet.  Frozen meal section is wonderful--love the crab cake cakes and already seasoned and stuffed fish fillets.  Very reasonable prices for my student budget and I've noticed that I've been slimming down as well.  Good bye Senior 30!"
4,"We were walking down Yonge St and saw this restaurant. This restaurant looks very small until you walk upstairs and see an additional 50 tables or so.  This place was packed, but we got seated quick.  We ordered the all you can eat for $18 or so.  At first the service was good and food came fast, but as the meal went on service suffered greatly and at times we had to refills our own water glasses and RICE, Yes I said RICE was hard to come by.  The value was good, the food tasted good, but overall the service was very poor.  This place would have been 5 stars if the service was just 50% percent better."
4,"came here after bad experience at ihop.  fast service, clean silverware, got the order right, good and fast cook, will come back here often"
4,Everything I've tried has been good but I only like hot dishes and California rolls (but the spicy rolls are yummy). The place is small but service is fast. I like to support the small business so I'll come here for takeout lunch and grab a boba drink next door.
4,"My husband and I have been here twice, the first time being the day they opened and the second time, exactly two weeks later. It looks great inside. You'd never know it was previously an Eat n Park. It's got a large bar and tons of huge televisions. Both times my husband got the Cuban and one time I got the reuben and the other got the Cuban. We also got the fried pickles. Everything has been delicious. Service was very prompt and unlike the other review it seems obvious to us you can sit at the bar or wait to be seated by the hostess since there's a hostess stand. My only gripe is the prices. They're a smidge high in my opinion. 

As for the remark about the decor being sparse...It's a sports bar (not a gastro pub)... There are neon bar signs and televisions everywhere. Exactly what most people would expect. 

There aren't many non-fast food restaurants in Streetsboro and there are even fewer that aren't chains. We are excited to continue coming to the Happy Moose!"
4,"We were in town for 36 hours and went here twice.

Lunch:
The fried zucchini was real good.

The moose salad with added chicken was wayyy too much chicken for me. But good. 

The soup was green chili. Good, not great.

Dinner: 
Different salad, Cobb? Very good. No tomato, no cheese. 

Pork sliders with fries. Favorite thing."
4,"This edition of Excited about Eating takes us to Hickory Tavern in the Northlake Mall area of Charlotte. This sports bar chain restaurant offers a wide variety of menu items from chicken wings to crab legs and steak, although they streamlined their menu since our last visit.

Dora here. Hickory Tavern is one of those go-to comfort restaurants for me. You know what I'm talking about, right? When you're tired, don't really know what you want to eat or you just don't want to cook, Hickory Tavern offers an eclectic variety of choices for the whole family. And with all the big screens located on every wall, you can almost kick your shoes off and just relax. Almost. lol.

As you can see, we're early eaters. Anybody else staring at the clock, ready to eat by eleven thirtyish? No? Okay, that's why we beat the rush. :)

The Shrimp Po' Boy features breaded fried shrimp, lettuce, tomato, pickle, cajun remoulade served on a toasted hoagie roll with a side of my favorite tater tots. I don't often order a Po' Boy sandwich but after enjoying this one, it might just be back on my items to order more frequently. The shrimp was cooked perfectly, but the Cajun remoulade is what pulled this entire sandwich together. 

Dora here. Not sure why hubby's short on words today. Hmmm. Anyway, the Chicken California Sandwich minus the mushrooms and avocado was moist and juicy and tender, and the bun soft and fresh. Delicious!

Reminded me why I like this place so much, and I admonished hubby that we need to come back more often. It's just a bit of a drive to make it a regular place. The food seemed to take awhile, but so long as the iced tea kept flowing, not a problem. :)

We would rate this restaurant 4 forks out of 5 for a family friendly restaurant serving great food.
~Ernie & Dora Hiers, Fiction Faith & Foodies Blog"
4,We were getting a car wash so we walked over to get a bite to eat because we could smell the BBQ in the air. The guy at the counter gave suggestions and had a good sense of humor. The food was good. Can't complain.
4,"If you have never been to an Outback Stake House you are in for a treat....or maybe not.  I have visited Outbacks all over the county and there are a few thing a that are consistent .  The salads are good, the awesome blossom is good, the coconut shrimp are good, but the stakes are hit or miss.

On thing you can always be sure of is the Prime Rib.  It is always good...if they have any left.  Often I eat towards the end of the night and they will be out of Prime Rib.

This particular Outback was clean, fast, and our server was great.  They had Prime Rib and it was as good as always."
4,"Came here for dinner recently and what you'll find here is your basic Hawaiian dishes.  Kauai Cafe is located off Tropicana and Hualapai (the Westside).  Upon reviewing the menu, the one thing I noticed is their prices.  Price here isn't too bad.  Dinner for two will set you back only about $20, which is not bad in my opinion.  The selection is decent and it's pretty much what you'll find at other Hawaiian location.  However, the one issue with Hawaiian food out here is that there's a ton of them and I have my favorites already.  So let's get to the review. 

As for their food, I got their Loco Moco since it's one of my favorite dishes. Plus, I wanted something with a huge protein count.  In case you're not in the know, a Loco Moco consist of rice, hamburger, eggs, and gravy.  KC mixes their gravy with mushrooms, which was a good touch to be different.  Seems boring, but I have one word for this order...delicious.  This order filled me up, but I wasn't done. I always get a Spam Masubi or Katsu Masubi at least once when I hit up a new Hawaiian joint.  KC didn't have a Katsu Masubi, so a regular spam it is.  I was little disappointed with KC's spam masubi only because it was small, not as tightly wrapped, and the spam was a bit undercooked.  

The restaurant is small, cozy, and the staff is extremely nice.  The owner's dad even stopped at our table to chit chat for a little bit.  Okay, a lot of bit. But he's cool and just added to our dining experience.  

I want to say that Kauai Cafe is just okay, but I really haven't tried anything else.  I still have their Kalbi to try (even though I stole a bite from TR), their Katsu, their Heineken battered chicken, and Ahi Ahi (can't remember if they have that one).  From the minimal amount of reviews so far, it's their Kahlua Pork that they are known for.  It's going to be tough for me to judge that one since I don't eat much pork.  I'll still make my way back to try the other dishes I missed.  Who knows?  Maybe my rating drops to 3 or goes up to a 5 based on my next couple of visits.  But as of right now, I'm just a fan.

Loco Moco:  http://www.yelp.com/user_local_photos?select=2yrhVS5ouE7MxvNx8gUIvQ&userid=y3FcL4bLy0eLlkb0SDPnBQ

A must have if you're eating here:  http://www.yelp.com/user_local_photos?select=Xiijz8zyiTaG76CdzGhOAg&userid=y3FcL4bLy0eLlkb0SDPnBQ"
4,"The place is super packed, always have a line waiting at the door.
We got the samgyupsal and budae jeongul for 3 people.
The portions were really good, both dishes were meant for 2 people, so for 3 people is was definitely enough. But for two people, one dish would probably not enough.
Each dish was 39 dollars, which is a tiny bit expensive for two people, since its not really enough for two people, so you'll probably have to get another smaller dish to share. But the quality of the food was great.
Even though it was super packed and super busy, the waitresses still paid attention to us (especially since we were in the corner, i was afraid we'd be neglected).
I will definitely come back again with my husband, and i recommend anyone to come here!"
4,Excellent food great service great price too. Keep up the good work!  I had the grilled pork with vermicelli noodle salad with spring roll it was so delicious I ordered more to take home. Loved it!!!
4,"Trader Joe's is my go-to grocery store in Madison. While they don't have the inventory of a large grocery store, they have all your standards and some pretty good frozen food.

Some of my trusty TJ's standards are the pork pot stickers, penne arrabiata, madras lentis, cheese and 2 Buck Chuck. I love that they always have samples, too. 

I love everyone who works at Trader Joe's, especially the men. Most of the guys who work there are very cute and very friendly. I'm starting to think that they're paid to flirt with their customers which is fine by me."
4,"Got a standard Red Door Facial here.  Great atmosphere- relaxing, friendly staff, clean and upscale.  Skin looks great the day after my facial- extractions removed acne, no peeling or recovery and skin is glowing.  Got a scalp, face and hand massage during my ""facial"", which was a nice surprise.  Little pricey, but will definitely return!"
4,Great place if you're craving Italian food. The pasta is especially great here. And the service here is outstanding and they are always super friendly. Great place to go on a date!
4,"Yelp 100 Challenge 2018 - 14/100

Although slightly skeptical trying pho here in Phoenix area (since I'm from LA), I decided to give this new place a try rather than defaulting to some of the other vietnamese places in the area. 

This small little Vietnamese place offers more than just pho, however it seems like this is what most people are here for. I like that their portions are just right, soup is not too salty, and didn't taste like there was a whole lot of MSG in it. 

Not bad at all! Best part is it's really close to my boyfriend's school. - can easily come here for a quick fix or for a hangover cure ;)"
4,"Really good place to go to lunch during the work week. Healthy options that are tasty, and a nice patio to eat on if weather permits. It's unfortunate that it isn't open on weekends."
4,"??,mark here, cheap and delicious! Good place to go with friends!!!     Good for group"
4,"Does anyone not like TJ's?  Everything is reasonably priced, nice selection of organic products, free samples, inexpensive flowers and herbs, freindly/helpful/knowledgeable staff, decent wine selection, good cheese selection, excellent frozen meals and entrees.

I only wish they wouldn't discontinue their products.  Every now and then I go in and find that one of my favorites is no longer available :("
4,"Good place. Alot cheaper than chako. 
No sushi tho"
4,"Not very often a vegan goes to a steak house but sometimes when dealing with a large group of people, that's where you end up. While waiting for our table (my only complaint... our table was not ready until 45 minutes after our reservation), the owner was walking around offering samples and chatting with the waiting patrons. At that point, I mentioned my special diet needs and discussed options with him. I also alerted the waiter when it came time to place our orders. Neither the owner nor the waiter seemed annoyed by my special requests and went out of their way to make sure that I had an enjoyable meal of pasta and fresh veggies. Thank you for going above and beyond."
4,"Mahalo Nicole for finding this place, and I have to say this place is a gem!    I have to admit, it was quite a drive from Henderson to get here, but I wasn't disappointed at all.

Kauai Cafe is tucked away next to a gas station at the Smith food and drug shopping center on Tropicana and Hualapai, and has one of the cleanest open kitchen I ever seen in Las Vegas.    

I made a big mistake of coming here after the gym, because I was damn hungry, and went off ordering a bunch of stuff.   One of the best things about Yelp is how our members will post menu of most establishments, and what caught my eye the most was their Kauai friend chicken.     Don't get me wrong, I almost change my mind a few time because of the other mixed plates specials, but I'm glad I didn't.

From what I notice, Kauai Cafe will let you make a choice between white rice, fried rice or fried noodles at no extra cost.    I ended up with the fried rice, and it was loaded with spam, char sui, peas, carrots, and green onions, and of course it was made to order.    The rice was a little too sticky, but hey...we're from Hawaii, and it was okay.     The mac salad was good, and ate of all of it, but the Kauai fried chicken was a HOME RUN!     Think of a Huihui brine Chicken, with a Manapua man fried chicken crust.    It was juicy, and had a slight huihui chicken sweetness to the meat, but how the Heineken beer was  infused into this recipe was ingenious.    I have to rate  this chicken a 5 star winner, and I would drive 30 miles one way just to eat this again.      

I also ordered the Portuguese bean soup ( $2.50)  and it was better than Island Flavor, it was okay but I wouldn't order it again.       

What dropped my rating down from a five to a four was the Madasada.   Don't get me wrong the bugga was good, and had the perfect crust (which is nearly the same as Leonard's in Honolulu) which had a slight crunch to it, and lightness for most of the madasada, but the very middle was still cold.    I believe they keep the madasada dough in the cold storage, and it  wasn't completely thawed out, but  I still enjoyed it, and for some reason the Madasada was still good and moist the next day.     Yes,if they fix this....watch out Island Sushi, there could be someone in Las Vegas who might top you folks on Hawaii's favorite doughnut.     Again, it's a very easy fix for them to do, and my rating will shoot to a high five if get let it sit for a little while.    

I'm a  fan of this place, and will make another drive to check them out again."
4,"ONO GRINDS!

The folks here are so nice!  
...and they like talk story too... so settle in... order some kaukau and talk story for a bit.

They also do take-out and ... NOTE... there's a 20% off coupon for ""carry out"" on the back of the Smith's receipt.  (Smith's is the anchor store in the strip mall where KC is located.) 

Ok.... back to the restaurant and the food.  So, it's family owned and run. Like I said really nice folks here.  

It's a pretty small place... I think there are about 7-8 tables of 4, so if you bring a huge group of friends or the whole fam damily... you might be crowded a bit if they are busy.

We lucked out tonight... wasn't super busy so our group of 7 was able to sit together... 
They did separate tickets for us too which is a plus!

I enjoyed the Kauai Chicken... now I don't normally like fried chicken but this was not your ordinary fried chicken.  The batter was super light and crispy and NOT greasy, and had a really good flavor and held the moisture to the chicken.  They give you 2 huge pieces of chicken so I took half of my meal home.  It also came with either steam rice, fried lice or fried noodles.... I opted for the noodles and it also came with a scoop of mac salad. Noodles were really good and could be their own meal all on their own.

Mom had the Oxtail Soup.  She was a happy mamma.  It was a big portion too.  AND it came with 2 scoops steamed rice and a scoop of mac salad.  So, I took one of her scoops of rice home too and she took 1/2 of her soup home.  I got a taste of the broth and it was rich and flavorful.  I can see why she likes this.  It's definitely comfort food.

And then there was the malasada.  They made them FRESH for us.  And they were only $1 each.  Did I mention they were FRESH as in hot out of the fryer?  Oh man... FRESH is the only way to enjoy these bad-boys.  Broke-da-mouth good.  :)

We'll totally be back.  :)"
4,"We came here on a Friday night and the place was busy!

The atmosphere is very laid-back, casual, bright... very much a classic Italian family restaurant. 

We ordered the fried calamari to start and it was a very large portion, as the price reflects it. The calamari was really crispy and delicious. We were also given some bread and oil/vinegar to start. I didn't like how the oil/vinegar is poured for you.. I had to ask for a bowl of just vinegar (just my preference..). Would have been nice if there were bottles at every table.

I ordered the Penza pasta and it was delicious. The sauce was very flavourful and rich.. there was also a lot of pancetta."
